Customer,Recency,Frequency,Monetory,Cluster
12384.0,-0.40498245249915943,-0.32187999083318286,-0.12390436444860267,0
12386.0,1.6622131423722715,-1.0405237060783243,-0.43550016455710655,2
12388.0,-0.7851649458518002,0.683358441183701,1.0680118315844493,1
12390.0,0.3428443527771768,-0.1952324762207735,-0.1749931356924057,0
12391.0,-0.5865288295048726,0.683358441183701,-0.3208231749622159,0
12393.0,0.25885137363112753,0.3330871769446396,0.654819411489758,0
12394.0,0.1667770166575742,-0.32187999083318286,0.4896061294512033,0
12395.0,-0.6793540288665394,1.040466260514196,1.1265950546125414,1
12397.0,-0.25661158150375557,0.8679341726241313,0.9649472511952925,1
12398.0,-0.08145244176436614,0.5548721626177301,0.6795376671157625,0
12399.0,0.6737522247986333,0.270104761340271,0.3836318791531305,0
12401.0,1.5500092480178516,-1.5207116099967537,-1.840939767162754,2
12402.0,1.6153574358667722,-0.9731465164413443,-0.9337747174585593,2
12403.0,-0.020129997789411387,-1.5207116099967537,-0.38323926765057437,2
12405.0,0.8715909163932034,0.2018407469206294,0.7129149712952516,0
12406.0,-0.5865288295048726,0.722141776071669,1.2139200436455926,1
12407.0,-0.020129997789411387,0.4772492718286302,0.7119245616524271,0
12408.0,-0.3169965499369472,0.722141776071669,1.0952197660681908,1
12409.0,0.3327346990146542,0.7519271183555459,2.0019921928040807,1
12410.0,1.569978036133621,-0.3498627085515365,0.013371288671345695,2
12412.0,0.2912101844086802,0.2958838325801196,0.46166541458561605,0
12413.0,0.2023614621278489,-0.06599907591474208,0.0849479737082815,0
12414.0,1.220382783014778,-0.6196880609842431,-0.15646939897520556,2
12415.0,-0.5302947011364441,2.3256042827476096,3.3996409224224178,1
12417.0,-1.664747308752586,1.210031808326906,1.260382489551464,1
12418.0,0.6293212024048607,-0.14977246655954246,-0.015915408458777484,0
12420.0,0.1667770166575742,-0.2687473581184424,-0.1031139995849782,0
12421.0,-0.7851649458518002,0.06226852106839997,0.134766149291487,0
12422.0,0.49191346717992673,-0.04636558843806139,0.13133321704672155,0
12423.0,-2.1163281167743135,0.8615338464288743,0.7749523707240472,1
12424.0,0.9528257273385089,-0.2434717662669411,0.7346167652509643,0
12425.0,0.3225189954574434,-0.1067815435308321,0.10479450240552214,0
12426.0,1.1188531148241654,-0.2434717662669411,-0.12745399239582983,2
12427.0,-0.5865288295048726,-0.21898304819841463,0.15300021678887615,0
12428.0,-0.4777998763918161,1.5637126935167365,1.7883627670154132,1
12429.0,-1.117053774218188,0.6591957197717475,1.2795206948561137,1
12430.0,-0.130398899459876,-0.9731465164413443,-0.8212511903082887,2
12431.0,-0.25661158150375557,1.3768146519697162,1.6534325182267817,1
12432.0,-0.130398899459876,0.7445792078378403,1.48591501282805,1
12433.0,-2.1163281167743135,1.8658001707130187,2.1215042756020184,1
12434.0,0.3918832468959539,0.14276517482320575,0.13387986250034828,0
12435.0,0.3428443527771768,-0.1067815435308321,1.777845845312874,0
12436.0,0.52594934366395,-0.7050396456961563,-0.2384907563318653,2
12437.0,-1.8416357070341258,1.2394586713342435,1.4712238692420012,1
12438.0,-0.8652054624860642,0.6673277811686106,1.0997252778124664,1
12441.0,1.748139343385173,-0.9731465164413443,-1.1682167076714378,2
12442.0,-1.664747308752586,-0.9113467430250218,-1.176011506017729,0
12444.0,-0.6162432916199749,1.1387546800502528,1.4786252898382257,1
12445.0,-0.5865288295048726,-1.6716885360856797,-1.4086336068830205,2
12446.0,0.09127148080216133,0.24348307997844645,0.30531803147212555,0
12447.0,1.3299616445211548,-0.3498627085515365,-0.29314947164441757,2
12448.0,-0.11377902674016489,-0.4730750360049421,-0.3417705105542296,0
12449.0,-0.5865288295048726,1.2057451394619718,1.3359568534608697,1
12450.0,0.9129598207274684,-1.1969830146230882,-1.0503089760733368,2
12451.0,-1.00508918788088,1.7203147097708422,1.8712728269885075,1
12452.0,-0.7482014741149563,-0.4730750360049421,-0.3776379730678045,0
12453.0,0.7772459408878726,0.02766930314560668,0.029167341634537203,0
12454.0,0.06466980714198707,-0.7515886161321262,1.2368008204942473,0
12455.0,0.26975913212452024,0.5999387351868658,0.9818567143084951,0
12456.0,-0.11377902674016489,0.8615338464288743,1.1637718577018095,1
12457.0,0.1906485891450258,0.3084741571579239,0.9507663963142948,0
12458.0,0.24781800412270047,-0.06599907591474208,0.26127110137390336,0
12461.0,0.47445506314998676,-0.12798568846711797,0.1540362349382119,0
12462.0,-0.6793540288665394,0.3084741571579239,0.43796658039596653,0
12463.0,0.02325970033288133,0.536137723760228,0.5317546448962838,0
12464.0,-1.058759862488192,-0.2687473581184424,0.4523352883227805,0
12465.0,-0.7482014741149563,0.09543876598559267,0.067997815774026,0
12468.0,1.0845664829378672,-0.06599907591474208,0.054237265444335436,0
12471.0,-1.8416357070341258,1.9437406784197078,2.364327736741992,1
12472.0,-0.3381318182689781,1.683671704386933,1.6620722700909405,1
12473.0,-0.40498245249915943,1.1007775948134755,1.3136242140691126,1
12474.0,-0.7482014741149563,1.8739041126582616,1.7385372629465967,1
12475.0,0.03727305793516005,-0.1067815435308321,0.04744253221994426,0
12476.0,-0.7851649458518002,1.3697256715591566,1.686343969528455,1
12477.0,-0.557907713401992,1.580675737361988,2.114133920297411,1
12478.0,-1.5313798982196243,-0.1067815435308321,-0.0010864128110433494,0
12479.0,-1.00508918788088,-0.21898304819841463,-0.209544474725694,0
12480.0,-0.42853488127964495,1.0299885646892228,1.1857799730804406,1
12481.0,-0.557907713401992,1.3108416650083161,1.5543021252286813,1
12483.0,-0.7482014741149563,0.45664895659071025,0.9871473212917916,1
12484.0,-0.3169965499369472,1.700959209384451,1.4121048075998992,1
12488.0,-1.058759862488192,0.2159601858274404,0.5051613183322721,1
12489.0,1.6560659991988396,-0.7515886161321262,-0.5901897959518122,2
12490.0,-1.4231902410084392,1.4114229183646627,1.532403589286111,1
12491.0,-0.2002419279307137,-0.3498627085515365,-0.3217087885638108,0
12492.0,0.15460981492451942,-0.5428988744905808,-0.7983515660971185,2
12493.0,0.9694801957992683,-0.4730750360049421,-0.37149802369082247,2
12494.0,-0.7851649458518002,0.4772492718286302,0.4735771950534254,1
12497.0,0.3627550519151389,-0.8011796546811442,0.336377591915328,0
12498.0,-0.6162432916199749,-0.44039257029315865,-0.4317375288630668,0
12500.0,-0.557907713401992,0.2958838325801196,1.3676396906095671,1
12501.0,1.6591433300286553,1.0032187542254207,0.8884315080005121,0
12502.0,0.49191346717992673,0.9922715424710556,1.2745631420379984,1
12504.0,-0.71298905214269,-1.1146221757795722,-0.2835229580907467,0
12506.0,1.2890155716489613,-0.44039257029315865,-1.97333667952295,2
12507.0,0.7772459408878726,-0.507198188424013,0.5087661264250856,0
12508.0,-0.4777998763918161,0.3915645179310354,-0.44314402383445023,0
12509.0,1.4845472027376054,-1.289754248023767,-1.1529958233589934,2
12510.0,0.834836440654209,-0.17217574845444922,0.2897912461196583,0
12512.0,0.1906485891450258,-0.14977246655954246,-1.3771572860987185,2
12513.0,0.6293212024048607,-0.12798568846711797,-0.08714643778944364,0
12514.0,1.4228403784064299,0.1579433949487698,0.31717973684234413,0
12515.0,1.7073848908742697,-0.7050396456961563,-0.47460341285179997,2
12516.0,0.3225189954574434,-0.3498627085515365,0.5129921175821105,0
12517.0,-0.42853488127964495,1.5346973776324329,0.9923212503436977,1
12518.0,-2.1163281167743135,0.8550847669699057,0.8494193433246254,1
12519.0,0.1667770166575742,-0.6196880609842431,-0.575242989898649,0
12520.0,0.3327346990146542,1.0193809934910152,1.029203948843802,1
12521.0,0.834836440654209,-0.06599907591474208,-0.10407750720981813,0
12522.0,-0.2002419279307137,-0.9113467430250218,-1.0739510162239196,2
12523.0,-0.6793540288665394,0.7296877389716775,0.7466804001662285,1
12524.0,-1.117053774218188,0.9755829051192563,1.4035769304185814,1
12526.0,-2.1163281167743135,0.41383633539145626,0.5156603318352762,1
12527.0,0.3627550519151389,-0.6196880609842431,-0.5557696074325812,2
12528.0,-1.117053774218188,0.6173033284767484,0.803870400149399,1
12530.0,0.11712741162297376,0.3569811571512516,0.6916133375966853,0
12531.0,-0.8240846270036969,-0.6611725688027296,-1.4672516342059647,0
12532.0,-0.3820902849991109,-0.7050396456961563,-0.5530370714817011,0
12534.0,0.7573399313358524,0.32087331567261107,0.369919258765661,0
12535.0,0.45668771218339016,-0.14977246655954246,0.039611099429479546,0
12536.0,-0.130398899459876,1.4641028485953698,2.0840094240009517,1
12538.0,-0.40498245249915943,-0.507198188424013,-0.5193792552185259,0
12539.0,-0.5865288295048726,1.5016392936994472,1.550919066660325,1
12540.0,-0.6471480456516212,1.9767361743204706,2.122646280293199,1
12541.0,-0.3820902849991109,0.1728419006807862,0.288685204452723,0
12544.0,-0.25661158150375557,-0.5803346236191728,-0.49922478633984707,0
12545.0,0.2912101844086802,0.14276517482320575,0.3038224433608371,0
12546.0,-0.06572169212792055,0.3915645179310354,0.41957651750445607,0
12547.0,1.1332374676347463,-1.1969830146230882,-1.0066791664147863,2
12548.0,0.9694801957992683,-1.5207116099967537,-1.724778714392294,2
12550.0,0.3327346990146542,0.24348307997844645,0.27554633516661636,0
12551.0,1.722090554833796,-1.0405237060783243,-1.1976280407494198,2
12552.0,-0.2002419279307137,-0.5428988744905808,-0.36366670888235536,0
12553.0,-1.1809564300423083,1.2057451394619718,1.268609871653366,1
12556.0,-0.020129997789411387,0.8354372252213293,-0.0986249145323821,0
12557.0,-0.7851649458518002,-0.17217574845444922,2.0526113056311828,1
12558.0,-1.1809564300423083,-0.9731465164413443,-0.7762788689343125,0
12559.0,1.5765632747944132,-0.507198188424013,-0.15748910065272914,2
12560.0,-1.4231902410084392,0.722141776071669,0.8764036700242508,1
12561.0,1.5500092480178516,-0.7050396456961563,-0.8834439554483522,2
12562.0,-1.1809564300423083,1.1007775948134755,1.2853283253753451,1
12564.0,1.4002870247667034,-0.507198188424013,-0.32806446573875486,2
12565.0,1.502116011393141,-1.1146221757795722,-1.326067970217678,2
12566.0,0.40140433964576366,-0.5803346236191728,-0.5486168630842521,2
12567.0,-0.557907713401992,1.917219563694839,1.896961630329517,1
12569.0,-1.8416357070341258,1.1927562029721404,1.3456683010109207,1
12571.0,-0.1822463861153259,-0.14977246655954246,-0.2214889974945752,0
12572.0,-1.117053774218188,0.2830961871898991,0.31927391139300393,0
12573.0,1.263747332569399,-0.29486359018595465,-1.238864755504474,2
12574.0,1.5928749237632374,-0.9731465164413443,-0.9622834653179833,2
12576.0,-0.25661158150375557,0.5822041889414322,0.5151796410363336,0
12577.0,-0.2762629845005018,0.9922715424710556,-0.02904089042059369,0
12578.0,-0.6162432916199749,0.7877336871692002,1.0715679842244548,1
12579.0,0.3225189954574434,-0.2687473581184424,-0.3587173227235547,0
12580.0,1.3459518295434896,-0.4090311448791839,-0.4071089572845713,2
12581.0,-0.1822463861153259,-0.7515886161321262,-1.0510771855108036,2
12582.0,1.3137529847041962,-0.4730750360049421,-0.23468859694844924,2
12583.0,-1.664747308752586,1.4181834671937552,1.7300354728232248,1
12584.0,-1.5313798982196243,0.6509837446466529,0.943019790610382,1
12585.0,1.2931746652542249,0.5731930508302593,0.8433991347332694,0
12586.0,-0.7482014741149563,-0.9731465164413443,-1.0545657117542462,0
12587.0,-1.1809564300423083,-1.6716885360856797,-1.338219755018919,2
12588.0,-0.2002419279307137,-1.0405237060783243,-0.9768163442561769,2
12589.0,-0.40498245249915943,-0.12798568846711797,-0.042826948088319966,0
12590.0,1.193566914058832,0.38019796309116205,1.927967276629325,0
12591.0,1.5961116914051967,-0.3498627085515365,-0.33548508948425726,2
12592.0,0.45668771218339016,-0.6196880609842431,-0.36408696427075504,2
12593.0,0.598607534900194,-0.507198188424013,-0.402275763335091,2
12594.0,-0.2186219575425155,0.8153220741238848,1.1978422009276457,1
12596.0,-0.005433840823432613,-0.32187999083318286,-0.07924892074987125,0
12597.0,-0.6793540288665394,1.267919595511229,1.2907438566709304,1
12598.0,-1.058759862488192,0.9053531879474704,1.1276423207890487,1
12599.0,-0.40498245249915943,0.3084741571579239,0.3284947881794097,0
12600.0,-0.40498245249915943,0.3330871769446396,1.0195185682452923,1
12601.0,1.094468599959056,-0.29486359018595465,-0.13543864546232415,2
12602.0,0.10428976680280885,-0.9113467430250218,-1.2819943916850516,2
12603.0,-0.5865288295048726,-2.129760229578801,0.06476839086655325,2
12604.0,0.3327346990146542,-0.7050396456961563,-0.828859046296556,2
12607.0,0.11712741162297376,0.6912600636622679,0.6533523415166125,0
12609.0,0.3225189954574434,0.2830961871898991,0.39621601897774444,0
12610.0,-0.557907713401992,0.7296877389716775,0.8644754773472907,1
12611.0,0.009026657339537277,0.345121341378412,0.4403730961120611,0
12612.0,0.28054440131212727,-0.5803346236191728,0.025694952455357984,0
12613.0,0.07806683051146246,1.0247012199155539,1.199141817815486,1
12614.0,1.4631248392840226,-0.5428988744905808,-0.641151566448332,2
12615.0,-1.8416357070341258,0.722141776071669,0.9282697364076236,1
12616.0,0.4832221395714502,-0.1952324762207735,0.036187443238409535,0
12617.0,-0.40498245249915943,0.009793141985652433,-0.5392757832624108,0
12618.0,-0.5865288295048726,-0.9731465164413443,-1.1488647542060182,2
12619.0,-0.7851649458518002,0.5999387351868658,1.2588735200303998,1
12620.0,-0.8240846270036969,0.6173033284767484,0.5287095080059299,1
12621.0,-1.8416357070341258,1.956715399276229,2.1360396369794836,1
12622.0,1.2848417369587346,-0.9731465164413443,-1.1347905140745012,2
12623.0,1.4558993368572812,-0.6196880609842431,-0.670272264821768,2
12624.0,0.5749565437459659,-0.06599907591474208,-0.049804034895395505,0
12625.0,1.198079514400415,0.5640831256402685,1.042597634964679,0
12626.0,-0.557907713401992,1.5637126935167365,1.6669545568220625,1
12627.0,-1.00508918788088,1.3589832295037505,1.4024736588098154,1
12628.0,-1.5313798982196243,-0.008491390678374712,0.11422698478696994,0
12630.0,-1.058759862488192,0.3330871769446396,0.4886442452019156,1
12631.0,0.07806683051146246,-0.21898304819841463,-0.05060016355485136,0
12633.0,0.10428976680280885,0.6912600636622679,0.8866061458278637,0
12635.0,0.43859904905482994,0.6912600636622679,0.7036049333518042,0
12637.0,0.2023614621278489,1.8025769381686778,1.6036275481077977,1
12638.0,-0.3169965499369472,-0.04636558843806139,-0.01217134927851033,0
12639.0,1.3137529847041962,-0.4730750360049421,-0.27658629829404874,2
12640.0,-0.5302947011364441,0.18747107971914706,0.42819907554357284,0
12641.0,0.6443431794884096,-1.0405237060783243,-1.1062738109984316,2
12642.0,-0.5036144191974363,0.09543876598559267,0.3137886274036227,0
12643.0,0.7370545103309168,-0.4090311448791839,1.1991966146909057,0
12644.0,0.7506210682428484,-0.21898304819841463,-0.2906793683954561,0
12645.0,-0.296382824071601,0.43552082896951166,0.7405976407966802,0
12646.0,-1.4231902410084392,0.06226852106839997,0.5329927344611303,1
12647.0,-0.5865288295048726,0.8354372252213293,1.2743661459182665,1
12648.0,0.9071448809270688,-0.507198188424013,-0.6345078136639488,2
12649.0,0.5829008366515324,-0.21898304819841463,-0.07239645553044857,0
12650.0,-1.664747308752586,-0.5428988744905808,-0.6443167081892446,0
12651.0,1.6529811090099156,-1.1146221757795722,-1.5547853868114159,2
12652.0,1.6405651250457418,0.11152489764387225,0.2382276272971844,0
12653.0,0.8715909163932034,0.02766930314560668,0.901928418648334,0
12654.0,-1.00508918788088,-0.06599907591474208,-0.10096075790409063,0
12656.0,-0.7482014741149563,0.8679341726241313,1.3332027912899396,1
12657.0,-1.00508918788088,0.09543876598559267,0.6829704442143593,1
12658.0,-0.6793540288665394,-0.1067815435308321,0.004876027058801194,0
12659.0,-0.3820902849991109,-1.5207116099967537,-1.7606430682288268,2
12660.0,-1.00508918788088,-0.854251586966086,-0.86074372076747,0
12662.0,-2.1163281167743135,1.3589832295037505,1.2977592591993479,1
12664.0,-1.1809564300423083,-0.08612889991374204,1.4615728220131452,1
12665.0,1.6217071984483213,-1.8637908133441832,-2.12403505386259,2
12667.0,0.09127148080216133,-0.17217574845444922,-0.07680937439602491,0
12668.0,-0.9553009557437074,1.0661131662575976,1.2899988969538956,1
12669.0,0.8835713128437555,0.6912600636622679,1.0585133182571849,0
12670.0,-1.058759862488192,0.6173033284767484,1.121255142647224,1
12672.0,1.6374418127522323,-1.0405237060783243,-0.9326000407509719,2
12673.0,-1.4231902410084392,0.009793141985652433,-0.08950004160220026,0
12674.0,-0.2002419279307137,0.536137723760228,0.8178948552852294,1
12676.0,-0.5036144191974363,0.06226852106839997,0.5241369208341142,0
12678.0,-0.14734050914780966,1.0860924144458621,2.292720839564,1
12679.0,0.10428976680280885,0.11152489764387225,0.3866737783983175,0
12680.0,-2.1163281167743135,0.1728419006807862,0.18769116940396754,1
12681.0,-0.8240846270036969,2.2270293832824364,2.140499239020329,1
12682.0,-1.5313798982196243,2.057631616387317,2.0681014955581203,1
12683.0,-1.5313798982196243,1.696054023798061,1.8297538051831508,1
12684.0,-1.1809564300423083,0.722141776071669,0.9258645537259456,1
12685.0,-0.42853488127964495,1.0456574177135565,1.0888972124796614,1
12686.0,1.7623841235712268,-1.289754248023767,-1.7874623341943785,2
12688.0,0.6368593481170116,1.1152161099014601,1.4604430326428388,1
12689.0,-0.4777998763918161,0.4247500033599587,0.4745045812920103,0
12690.0,1.1707358317900107,-0.7050396456961563,-0.4629904186544443,2
12691.0,-0.42853488127964495,-0.1952324762207735,0.33091679633039695,0
12693.0,0.7302055892571236,-0.04636558843806139,0.18134736246469363,0
12694.0,0.2366557769749921,-0.08612889991374204,0.19394391844662595,0
12695.0,-1.2518222180999978,-0.32187999083318286,-0.12833700794895117,0
12697.0,-0.40498245249915943,-0.008491390678374712,0.26965096380937803,0
12700.0,-1.1809564300423083,1.4861931240593316,1.4696488474903697,1
12701.0,0.3428443527771768,0.18747107971914706,0.12552586331552285,0
12702.0,-0.6471480456516212,-0.9113467430250218,-0.9600548134593155,0
12703.0,0.24781800412270047,-0.507198188424013,-0.7335994700621602,2
12704.0,-1.2518222180999978,0.5822041889414322,0.9438549684040102,1
12705.0,-0.8240846270036969,1.6711149260893086,1.691375758215189,1
12707.0,1.5125373688197057,-0.17217574845444922,-0.09901596550462877,2
12708.0,-0.3820902849991109,1.0456574177135565,1.0503349780885745,1
12709.0,-0.8240846270036969,1.275882838798701,1.9195727417255686,1
12710.0,0.5005304793749076,0.4772492718286302,0.41125079711317897,0
12712.0,-0.40498245249915943,0.9114323363702818,1.3896909378182236,1
12713.0,-2.1163281167743135,-0.06599907591474208,0.17451924066255917,1
12714.0,-1.117053774218188,1.4576880876684966,1.4368953226380836,1
12715.0,0.5749565437459659,-0.507198188424013,-0.543282687163258,2
12716.0,-1.5313798982196243,0.3915645179310354,0.3440788499639407,1
12717.0,0.8835713128437555,0.2159601858274404,0.32728825928227057,0
12718.0,0.24781800412270047,-0.5803346236191728,-0.8856569764654153,2
12719.0,-1.4231902410084392,-0.04636558843806139,-0.04499480270099384,0
12720.0,-1.664747308752586,1.7203147097708422,1.5762746628663848,1
12721.0,-0.3381318182689781,1.0661131662575976,1.035147742981122,1
12722.0,0.3918832468959539,0.18747107971914706,0.30166707546345684,0
12723.0,-1.5313798982196243,0.3915645179310354,0.04931289673605847,1
12724.0,-1.4231902410084392,0.18747107971914706,0.3276127132578642,1
12725.0,1.7595478484536182,-0.4090311448791839,-0.38304341633041467,2
12726.0,-0.42853488127964495,0.8550847669699057,1.022299480360692,1
12727.0,-1.00508918788088,0.9470214235901124,1.3210220709778737,1
12728.0,0.24781800412270047,0.0790246536505709,0.16303930604012945,0
12729.0,0.6368593481170116,-0.3498627085515365,-0.3351905663640374,0
12731.0,-0.5302947011364441,1.5046962993947028,2.335161490021674,1
12732.0,1.0440683247817004,-0.9113467430250218,-0.8930403110528328,2
12733.0,1.2931746652542249,-0.4730750360049421,-0.4740527638267783,2
12734.0,1.7073848908742697,-1.6716885360856797,-1.5848651379676122,2
12735.0,1.5896297012235336,0.02766930314560668,0.10722020153601693,2
12736.0,1.6467884853340475,-1.6716885360856797,-0.9015075976642771,2
12738.0,1.7623841235712268,-0.9731465164413443,-1.268798204213438,2
12739.0,0.3225189954574434,-0.06599907591474208,0.31361942044873314,0
12740.0,0.1667770166575742,-0.32187999083318286,-0.38343516861413524,0
12743.0,0.7772459408878726,0.9174682826505137,-0.180097492858086,0
12744.0,0.009026657339537277,1.3296734036732456,2.407201545282381,1
12747.0,-1.8416357070341258,0.7068431259034661,1.3575327568252218,1
12748.0,-2.1163281167743135,4.041977740494288,2.6796913665269897,1
12749.0,-1.5313798982196243,1.2394586713342435,1.3399658928130713,1
12750.0,0.7438594633796359,-0.7515886161321262,-0.7574072049340971,2
12752.0,0.3528503628637815,0.18747107971914706,1.3850750264733749,0
12753.0,-0.557907713401992,1.2311524787234418,2.4114418667851623,1
12754.0,1.301449086737297,0.32087331567261107,1.1247340957826841,0
12755.0,1.473883156440031,-1.6716885360856797,1.2908773823147124,2
12756.0,0.4108346004588394,-1.6716885360856797,-1.57069762831794,2
12757.0,-0.7851649458518002,1.760103772596142,1.780122246266861,1
12758.0,0.6591513127092051,0.6591957197717475,1.0708198311108224,0
12759.0,0.009026657339537277,0.6426902256617643,0.6301204711911298,0
12762.0,-1.1809564300423083,0.3915645179310354,0.7903925347149153,1
12763.0,0.8032234973287994,-0.6196880609842431,-0.2631000025237225,2
12764.0,1.5961116914051967,0.06226852106839997,0.7056788649387851,0
12766.0,-1.5313798982196243,1.6082450200982215,1.7029875479701024,1
12769.0,1.3137529847041962,-0.1952324762207735,0.4076044000340092,0
12770.0,1.193566914058832,-0.9113467430250218,0.5355186639383204,2
12772.0,0.11712741162297376,0.2159601858274404,0.21434791697887084,0
12775.0,-0.7482014741149563,0.3569811571512516,0.5547209164752134,0
12778.0,-0.6471480456516212,0.14276517482320575,0.1495651203306485,0
12779.0,-0.2186219575425155,1.0032187542254207,1.3211372330953028,1
12781.0,0.1667770166575742,-0.3788855366531809,0.15390201906132683,0
12782.0,-1.4231902410084392,0.7068431259034661,0.9407698843294385,1
12783.0,-1.8416357070341258,0.5455578324913425,0.907211718341483,1
12784.0,-1.117053774218188,0.270104761340271,-0.13918543312319867,0
12785.0,1.7395155042406676,-0.8011796546811442,-0.6511538053593682,2
12787.0,-1.058759862488192,-0.5428988744905808,-0.3158358631528183,0
12789.0,0.1787884935706021,-1.6716885360856797,-1.758876921272329,2
12790.0,1.1042851612517048,-0.507198188424013,-0.6161700419566086,2
12791.0,1.7680378696117824,-2.129760229578801,-1.0745089658750617,2
12792.0,1.385012844422651,-0.3788855366531809,-0.4383551799351797,2
12793.0,1.6529811090099156,-0.4090311448791839,-0.18152567909635672,2
12794.0,0.02325970033288133,0.06226852106839997,0.18549088493572022,0
12795.0,-0.6793540288665394,-0.8011796546811442,-0.37781300803741985,0
12797.0,1.745271208449983,-0.854251586966086,-0.8293756859810857,2
12798.0,-1.058759862488192,-1.1969830146230882,1.7017929312253746,0
12802.0,1.0795828217930974,-0.3788855366531809,-0.38347435476618447,2
12808.0,-0.2374051399836968,-0.29486359018595465,-0.280775027440235,0
12809.0,1.0337123614272647,-0.3788855366531809,-0.27113271062570155,2
12811.0,1.4002870247667034,-0.21898304819841463,-0.2290767966377301,2
12812.0,-0.09746767281756995,-0.7515886161321262,-0.9180961001531238,2
12814.0,0.5425481571159023,-2.129760229578801,-1.4620752067193887,2
12815.0,0.8655509328425316,0.09543876598559267,0.3513917789586948,0
12816.0,0.49191346717992673,-0.2687473581184424,-0.14235061755645506,0
12817.0,1.473883156440031,-1.6716885360856797,-1.2082671901893798,2
12818.0,1.404075397157238,-0.8011796546811442,0.6353301750767639,2
12820.0,-1.664747308752586,0.270104761340271,0.25707357448514734,1
12821.0,1.2070523252007104,-1.3960610475937472,-1.749893525463637,2
12822.0,0.24781800412270047,0.0790246536505709,0.262494244297971,0
12823.0,0.2912101844086802,-1.5207116099967537,0.7339997334888523,0
12824.0,0.11712741162297376,-0.3788855366531809,-0.44558139420698323,0
12826.0,-1.664747308752586,0.6086662828237644,0.6016695708297147,1
12827.0,-1.3315904204883362,-0.3788855366531809,-0.3784551424725384,0
12828.0,-1.664747308752586,0.22983818649059487,0.31796767916928204,1
12829.0,1.6591433300286553,-0.9731465164413443,-0.7052087009824194,2
12830.0,-0.2186219575425155,-0.06599907591474208,1.6861705599709798,1
12831.0,1.404075397157238,-1.1146221757795722,-0.9761970290813781,2
12832.0,-0.3381318182689781,-0.32187999083318286,-0.4760810721401653,0
12833.0,0.8472268731763365,-0.4090311448791839,-0.40372255723562034,2
12834.0,1.4810028824021828,-0.6196880609842431,-0.6499688851629779,2
12836.0,0.10428976680280885,1.1340981556244067,1.023335884326785,1
12837.0,1.0073964246279974,-0.9113467430250218,-1.4037994525488684,2
12838.0,-0.296382824071601,0.8485861651822764,0.0014410924017287383,0
12839.0,-1.664747308752586,1.619037154961786,1.5537107809764044,1
12840.0,0.8410493899889473,0.7806931734030349,1.053989881612188,0
12841.0,-1.4231902410084392,1.8658001707130187,1.3282492328786613,1
12842.0,0.2366557769749921,-0.14977246655954246,0.3908085576509074,0
12843.0,0.1906485891450258,0.7068431259034661,0.7093612114187433,0
12844.0,-0.40498245249915943,0.1728419006807862,-0.6134306840924882,0
12845.0,1.4228403784064299,-0.32187999083318286,-0.5427296224065615,2
12847.0,-0.5865288295048726,0.6086662828237644,0.19563911429628167,0
12849.0,-0.35981875894893756,0.1579433949487698,0.3421594309183875,0
12851.0,0.5005304793749076,0.14276517482320575,-1.3963944442226293,2
